Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes
2181007829,1445.0,465,City of Boulder Ballot Issue 2A,Yes,334
2181007829,1445.0,465,City of Boulder Ballot Issue 2A,No,115
2181007829,1445.0,465,City of Boulder Ballot Question 2B,Yes,354
2181007829,1445.0,465,City of Boulder Ballot Question 2B,No,56
2181007829,1445.0,465,City of Boulder Ballot Question 302,Yes,299
2181007829,1445.0,465,City of Boulder Ballot Question 302,No,160
2181007830,1504.0,881,City of Boulder Council Candidates,Terri Brncic,555
2181007830,1504.0,881,City of Boulder Council Candidates,Jenny Robins,458
2181007830,1504.0,881,City of Boulder Council Candidates,Aaron Gabriel Neyer,63
2181007830,1504.0,881,City of Boulder Council Candidates,Jacques Decalo,57
2181007830,1504.0,881,City of Boulder Council Candidates,Silas Atkins,102
2181007830,1504.0,881,City of Boulder Council Candidates,Waylon Lewis,191
2181007830,1504.0,881,City of Boulder Council Candidates,Ryan Schuchard,205
2181007830,1504.0,881,City of Boulder Council Candidates,Tara Winer,672
2181007830,1504.0,881,City of Boulder Council Candidates,Tina Marquis,557
2181007830,1504.0,881,City of Boulder Council Candidates,Taishya Adams,199
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,428
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,210
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,52
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,409
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,143
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,190
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,424
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,71
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,152
2181007830,1504.0,881,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,394
2181007830,1504.0,881,Proposition HH (Statutory),Yes,557
2181007830,1504.0,881,Proposition HH (Statutory),No,298
2181007830,1504.0,881,Proposition II (Statutory),Yes,767
2181007830,1504.0,881,Proposition II (Statutory),No,78
2181007830,1504.0,881,Boulder County Ballot Issue 1A,Yes,753
2181007830,1504.0,881,Boulder County Ballot Issue 1A,No,112
2181007830,1504.0,881,Boulder County Ballot Issue 1B,Yes,642
2181007830,1504.0,881,Boulder County Ballot Issue 1B,No,209
2181007830,1504.0,881,City of Boulder Ballot Issue 2A,Yes,589
2181007830,1504.0,881,City of Boulder Ballot Issue 2A,No,265
2181007830,1504.0,881,City of Boulder Ballot Question 2B,Yes,663
2181007830,1504.0,881,City of Boulder Ballot Question 2B,No,108
2181007830,1504.0,881,City of Boulder Ballot Question 302,Yes,644
2181007830,1504.0,881,City of Boulder Ballot Question 302,No,216
2181007831,1099.0,224,City of Boulder Council Candidates,Terri Brncic,101
2181007831,1099.0,224,City of Boulder Council Candidates,Jenny Robins,76
2181007831,1099.0,224,City of Boulder Council Candidates,Aaron Gabriel Neyer,40
2181007831,1099.0,224,City of Boulder Council Candidates,Jacques Decalo,26
2181007831,1099.0,224,City of Boulder Council Candidates,Silas Atkins,48
2181007831,1099.0,224,City of Boulder Council Candidates,Waylon Lewis,33
2181007831,1099.0,224,City of Boulder Council Candidates,Ryan Schuchard,77
2181007831,1099.0,224,City of Boulder Council Candidates,Tara Winer,123
2181007831,1099.0,224,City of Boulder Council Candidates,Tina Marquis,92
2181007831,1099.0,224,City of Boulder Council Candidates,Taishya Adams,83
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,105
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,60
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,12
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,101
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,43
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,80
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,83
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,24
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,43
2181007831,1099.0,224,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,97
2181007831,1099.0,224,Proposition HH (Statutory),Yes,158
2181007831,1099.0,224,Proposition HH (Statutory),No,52
2181007831,1099.0,224,Proposition II (Statutory),Yes,187
2181007831,1099.0,224,Proposition II (Statutory),No,28
2181007831,1099.0,224,Boulder County Ballot Issue 1A,Yes,196
2181007831,1099.0,224,Boulder County Ballot Issue 1A,No,17
2181007831,1099.0,224,Boulder County Ballot Issue 1B,Yes,174
2181007831,1099.0,224,Boulder County Ballot Issue 1B,No,39
2181007831,1099.0,224,City of Boulder Ballot Issue 2A,Yes,153
2181007831,1099.0,224,City of Boulder Ballot Issue 2A,No,56
2181007831,1099.0,224,City of Boulder Ballot Question 2B,Yes,155
2181007831,1099.0,224,City of Boulder Ballot Question 2B,No,35
2181007831,1099.0,224,City of Boulder Ballot Question 302,Yes,140
2181007831,1099.0,224,City of Boulder Ballot Question 302,No,77
2181007832,1296.0,406,City of Boulder Council Candidates,Terri Brncic,116
2181007832,1296.0,406,City of Boulder Council Candidates,Jenny Robins,109
2181007832,1296.0,406,City of Boulder Council Candidates,Aaron Gabriel Neyer,72
2181007832,1296.0,406,City of Boulder Council Candidates,Jacques Decalo,59
2181007832,1296.0,406,City of Boulder Council Candidates,Silas Atkins,108
2181007832,1296.0,406,City of Boulder Council Candidates,Waylon Lewis,92
2181007832,1296.0,406,City of Boulder Council Candidates,Ryan Schuchard,183
2181007832,1296.0,406,City of Boulder Council Candidates,Tara Winer,179
2181007832,1296.0,406,City of Boulder Council Candidates,Tina Marquis,134
2181007832,1296.0,406,City of Boulder Council Candidates,Taishya Adams,179
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,153
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,144
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,34
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,184
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,76
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,144
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,151
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,37
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,71
2181007832,1296.0,406,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,181
2181007832,1296.0,406,Proposition HH (Statutory),Yes,267
2181007832,1296.0,406,Proposition HH (Statutory),No,112
2181007832,1296.0,406,Proposition II (Statutory),Yes,339
2181007832,1296.0,406,Proposition II (Statutory),No,53
2181007832,1296.0,406,Boulder County Ballot Issue 1A,Yes,334
2181007832,1296.0,406,Boulder County Ballot Issue 1A,No,47
2181007832,1296.0,406,Boulder County Ballot Issue 1B,Yes,327
2181007832,1296.0,406,Boulder County Ballot Issue 1B,No,66
2181007832,1296.0,406,City of Boulder Ballot Issue 2A,Yes,313
2181007832,1296.0,406,City of Boulder Ballot Issue 2A,No,77
2181007832,1296.0,406,City of Boulder Ballot Question 2B,Yes,280
2181007832,1296.0,406,City of Boulder Ballot Question 2B,No,65
2181007832,1296.0,406,City of Boulder Ballot Question 302,Yes,221
2181007832,1296.0,406,City of Boulder Ballot Question 302,No,163
2181007833,1405.0,436,City of Boulder Council Candidates,Terri Brncic,116
2181007833,1405.0,436,City of Boulder Council Candidates,Jenny Robins,108
2181007833,1405.0,436,City of Boulder Council Candidates,Aaron Gabriel Neyer,72
2181007833,1405.0,436,City of Boulder Council Candidates,Jacques Decalo,60
2181007833,1405.0,436,City of Boulder Council Candidates,Silas Atkins,142
2181007833,1405.0,436,City of Boulder Council Candidates,Waylon Lewis,103
2181007833,1405.0,436,City of Boulder Council Candidates,Ryan Schuchard,196
2181007833,1405.0,436,City of Boulder Council Candidates,Tara Winer,179
2181007833,1405.0,436,City of Boulder Council Candidates,Tina Marquis,126
2181007833,1405.0,436,City of Boulder Council Candidates,Taishya Adams,220
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,154
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,164
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,39
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,178
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,92
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,180
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,142
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,46
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,51
2181007833,1405.0,436,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,211
2181007833,1405.0,436,Proposition HH (Statutory),Yes,294
2181007833,1405.0,436,Proposition HH (Statutory),No,122
2181007833,1405.0,436,Proposition II (Statutory),Yes,385
2181007833,1405.0,436,Proposition II (Statutory),No,41
2181007833,1405.0,436,Boulder County Ballot Issue 1A,Yes,363
2181007833,1405.0,436,Boulder County Ballot Issue 1A,No,54
2181007833,1405.0,436,Boulder County Ballot Issue 1B,Yes,342
2181007833,1405.0,436,Boulder County Ballot Issue 1B,No,81
2181007833,1405.0,436,City of Boulder Ballot Issue 2A,Yes,348
2181007833,1405.0,436,City of Boulder Ballot Issue 2A,No,78
2181007833,1405.0,436,City of Boulder Ballot Question 2B,Yes,327
2181007833,1405.0,436,City of Boulder Ballot Question 2B,No,62
2181007833,1405.0,436,City of Boulder Ballot Question 302,Yes,257
2181007833,1405.0,436,City of Boulder Ballot Question 302,No,163
2181007834,1140.0,500,City of Boulder Council Candidates,Terri Brncic,127
2181007834,1140.0,500,City of Boulder Council Candidates,Jenny Robins,110
2181007834,1140.0,500,City of Boulder Council Candidates,Aaron Gabriel Neyer,98
2181007834,1140.0,500,City of Boulder Council Candidates,Jacques Decalo,83
2181007834,1140.0,500,City of Boulder Council Candidates,Silas Atkins,163
2181007834,1140.0,500,City of Boulder Council Candidates,Waylon Lewis,122
2181007834,1140.0,500,City of Boulder Council Candidates,Ryan Schuchard,261
2181007834,1140.0,500,City of Boulder Council Candidates,Tara Winer,255
2181007834,1140.0,500,City of Boulder Council Candidates,Tina Marquis,131
2181007834,1140.0,500,City of Boulder Council Candidates,Taishya Adams,279
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,170
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,209
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,45
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,256
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,85
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,209
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,169
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,41
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,72
2181007834,1140.0,500,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,264
2181007834,1140.0,500,Proposition HH (Statutory),Yes,343
2181007834,1140.0,500,Proposition HH (Statutory),No,138
2181007834,1140.0,500,Proposition II (Statutory),Yes,444
2181007834,1140.0,500,Proposition II (Statutory),No,46
2181007834,1140.0,500,Boulder County Ballot Issue 1A,Yes,432
2181007834,1140.0,500,Boulder County Ballot Issue 1A,No,56
2181007834,1140.0,500,Boulder County Ballot Issue 1B,Yes,410
2181007834,1140.0,500,Boulder County Ballot Issue 1B,No,82
2181007834,1140.0,500,City of Boulder Ballot Issue 2A,Yes,371
2181007834,1140.0,500,City of Boulder Ballot Issue 2A,No,116
2181007834,1140.0,500,City of Boulder Ballot Question 2B,Yes,373
2181007834,1140.0,500,City of Boulder Ballot Question 2B,No,62
2181007834,1140.0,500,City of Boulder Ballot Question 302,Yes,229
2181007834,1140.0,500,City of Boulder Ballot Question 302,No,255
2181007835,634.0,391,City of Boulder Council Candidates,Terri Brncic,164
2181007835,634.0,391,City of Boulder Council Candidates,Jenny Robins,107
2181007835,634.0,391,City of Boulder Council Candidates,Aaron Gabriel Neyer,42
2181007835,634.0,391,City of Boulder Council Candidates,Jacques Decalo,33
2181007835,634.0,391,City of Boulder Council Candidates,Silas Atkins,72
2181007835,634.0,391,City of Boulder Council Candidates,Waylon Lewis,115
2181007835,634.0,391,City of Boulder Council Candidates,Ryan Schuchard,179
2181007835,634.0,391,City of Boulder Council Candidates,Tara Winer,247
2181007835,634.0,391,City of Boulder Council Candidates,Tina Marquis,172
2181007835,634.0,391,City of Boulder Council Candidates,Taishya Adams,169
2181007835,634.0,391,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,180
2181007835,634.0,391,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,130
2181007835,634.0,391,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,25
2181007835,634.0,391,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,215
2181007835,634.0,391,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,58
2181007835,634.0,391,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,134
2181007835,634.0,391,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,162
2181007835,634.0,391,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,28
2181007835,634.0,391,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,47
2181007835,634.0,391,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,223
2181007835,634.0,391,Proposition HH (Statutory),Yes,263
2181007835,634.0,391,Proposition HH (Statutory),No,114
2181007835,634.0,391,Proposition II (Statutory),Yes,337
2181007835,634.0,391,Proposition II (Statutory),No,41
2181007835,634.0,391,Boulder County Ballot Issue 1A,Yes,332
2181007835,634.0,391,Boulder County Ballot Issue 1A,No,49
2181007835,634.0,391,Boulder County Ballot Issue 1B,Yes,298
2181007835,634.0,391,Boulder County Ballot Issue 1B,No,77
2181007835,634.0,391,City of Boulder Ballot Issue 2A,Yes,258
2181007835,634.0,391,City of Boulder Ballot Issue 2A,No,118
2181007835,634.0,391,City of Boulder Ballot Question 2B,Yes,304
2181007835,634.0,391,City of Boulder Ballot Question 2B,No,49
2181007835,634.0,391,City of Boulder Ballot Question 302,Yes,224
2181007835,634.0,391,City of Boulder Ballot Question 302,No,157
2181007836,600.0,314,City of Boulder Council Candidates,Terri Brncic,130
2181007836,600.0,314,City of Boulder Council Candidates,Jenny Robins,114
2181007836,600.0,314,City of Boulder Council Candidates,Aaron Gabriel Neyer,18
2181007836,600.0,314,City of Boulder Council Candidates,Jacques Decalo,25
2181007836,600.0,314,City of Boulder Council Candidates,Silas Atkins,41
2181007836,600.0,314,City of Boulder Council Candidates,Waylon Lewis,69
2181007836,600.0,314,City of Boulder Council Candidates,Ryan Schuchard,121
2181007836,600.0,314,City of Boulder Council Candidates,Tara Winer,196
2181007836,600.0,314,City of Boulder Council Candidates,Tina Marquis,133
2181007836,600.0,314,City of Boulder Council Candidates,Taishya Adams,126
2181007836,600.0,314,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,132
2181007836,600.0,314,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,101
2181007836,600.0,314,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,20
2181007836,600.0,314,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,150
2181007836,600.0,314,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,52
2181007836,600.0,314,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,109
2181007836,600.0,314,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,109
2181007836,600.0,314,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,22
2181007836,600.0,314,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,44
2181007836,600.0,314,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,152
2181007836,600.0,314,Proposition HH (Statutory),Yes,193
2181007836,600.0,314,Proposition HH (Statutory),No,108
2181007836,600.0,314,Proposition II (Statutory),Yes,273
2181007836,600.0,314,Proposition II (Statutory),No,34
2181007836,600.0,314,Boulder County Ballot Issue 1A,Yes,266
2181007836,600.0,314,Boulder County Ballot Issue 1A,No,39
2181007836,600.0,314,Boulder County Ballot Issue 1B,Yes,234
2181007836,600.0,314,Boulder County Ballot Issue 1B,No,67
2181007836,600.0,314,City of Boulder Ballot Issue 2A,Yes,220
2181007836,600.0,314,City of Boulder Ballot Issue 2A,No,81
2181007836,600.0,314,City of Boulder Ballot Question 2B,Yes,238
2181007836,600.0,314,City of Boulder Ballot Question 2B,No,31
2181007836,600.0,314,City of Boulder Ballot Question 302,Yes,197
2181007836,600.0,314,City of Boulder Ballot Question 302,No,106
2181007837,711.0,430,City of Boulder Council Candidates,Terri Brncic,192
2181007837,711.0,430,City of Boulder Council Candidates,Jenny Robins,148
2181007837,711.0,430,City of Boulder Council Candidates,Aaron Gabriel Neyer,22
2181007837,711.0,430,City of Boulder Council Candidates,Jacques Decalo,27
2181007837,711.0,430,City of Boulder Council Candidates,Silas Atkins,64
2181007837,711.0,430,City of Boulder Council Candidates,Waylon Lewis,82
2181007837,711.0,430,City of Boulder Council Candidates,Ryan Schuchard,165
2181007837,711.0,430,City of Boulder Council Candidates,Tara Winer,282
2181007837,711.0,430,City of Boulder Council Candidates,Tina Marquis,209
2181007837,711.0,430,City of Boulder Council Candidates,Taishya Adams,168
2181007837,711.0,430,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,189
2181007837,711.0,430,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,139
2181007837,711.0,430,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,32
2181007837,711.0,430,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,212
2181007837,711.0,430,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,78
2181007837,711.0,430,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,141
2181007837,711.0,430,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,181
2181007837,711.0,430,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,46
2181007837,711.0,430,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,83
2181007837,711.0,430,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,190
2181007837,711.0,430,Proposition HH (Statutory),Yes,270
2181007837,711.0,430,Proposition HH (Statutory),No,149
2181007837,711.0,430,Proposition II (Statutory),Yes,374
2181007837,711.0,430,Proposition II (Statutory),No,43
2181007837,711.0,430,Boulder County Ballot Issue 1A,Yes,373
2181007837,711.0,430,Boulder County Ballot Issue 1A,No,53
2181007837,711.0,430,Boulder County Ballot Issue 1B,Yes,315
2181007837,711.0,430,Boulder County Ballot Issue 1B,No,106
2181007837,711.0,430,City of Boulder Ballot Issue 2A,Yes,307
2181007837,711.0,430,City of Boulder Ballot Issue 2A,No,117
2181007837,711.0,430,City of Boulder Ballot Question 2B,Yes,329
2181007837,711.0,430,City of Boulder Ballot Question 2B,No,67
2181007837,711.0,430,City of Boulder Ballot Question 302,Yes,254
2181007837,711.0,430,City of Boulder Ballot Question 302,No,169
2181007838,1177.0,634,City of Boulder Council Candidates,Terri Brncic,282
2181007838,1177.0,634,City of Boulder Council Candidates,Jenny Robins,213
2181007838,1177.0,634,City of Boulder Council Candidates,Aaron Gabriel Neyer,58
2181007838,1177.0,634,City of Boulder Council Candidates,Jacques Decalo,56
2181007838,1177.0,634,City of Boulder Council Candidates,Silas Atkins,89
2181007838,1177.0,634,City of Boulder Council Candidates,Waylon Lewis,147
2181007838,1177.0,634,City of Boulder Council Candidates,Ryan Schuchard,254
2181007838,1177.0,634,City of Boulder Council Candidates,Tara Winer,406
2181007838,1177.0,634,City of Boulder Council Candidates,Tina Marquis,307
2181007838,1177.0,634,City of Boulder Council Candidates,Taishya Adams,252
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,315
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,196
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,51
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,323
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,125
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,210
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,314
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,60
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,126
2181007838,1177.0,700,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,325
2181007838,1177.0,700,Proposition HH (Statutory),Yes,428
2181007838,1177.0,700,Proposition HH (Statutory),No,252
2181007838,1177.0,700,Proposition II (Statutory),Yes,591
2181007838,1177.0,700,Proposition II (Statutory),No,86
2181007838,1177.0,700,Boulder County Ballot Issue 1A,Yes,592
2181007838,1177.0,700,Boulder County Ballot Issue 1A,No,93
2181007838,1177.0,700,Boulder County Ballot Issue 1B,Yes,514
2181007838,1177.0,700,Boulder County Ballot Issue 1B,No,157
2181007838,1177.0,634,City of Boulder Ballot Issue 2A,Yes,438
2181007838,1177.0,634,City of Boulder Ballot Issue 2A,No,177
2181007838,1177.0,634,City of Boulder Ballot Question 2B,Yes,496
2181007838,1177.0,634,City of Boulder Ballot Question 2B,No,76
2181007838,1177.0,634,City of Boulder Ballot Question 302,Yes,408
2181007838,1177.0,634,City of Boulder Ballot Question 302,No,211
2181007839,1316.0,797,City of Boulder Council Candidates,Terri Brncic,336
2181007839,1316.0,797,City of Boulder Council Candidates,Jenny Robins,249
2181007839,1316.0,797,City of Boulder Council Candidates,Aaron Gabriel Neyer,62
2181007839,1316.0,797,City of Boulder Council Candidates,Jacques Decalo,77
2181007839,1316.0,797,City of Boulder Council Candidates,Silas Atkins,148
2181007839,1316.0,797,City of Boulder Council Candidates,Waylon Lewis,185
2181007839,1316.0,797,City of Boulder Council Candidates,Ryan Schuchard,354
2181007839,1316.0,797,City of Boulder Council Candidates,Tara Winer,528
2181007839,1316.0,797,City of Boulder Council Candidates,Tina Marquis,361
2181007839,1316.0,797,City of Boulder Council Candidates,Taishya Adams,352
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,328
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,280
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,31
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,438
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,125
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,304
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,296
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,63
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,113
2181007839,1316.0,797,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,423
2181007839,1316.0,797,Proposition HH (Statutory),Yes,544
2181007839,1316.0,797,Proposition HH (Statutory),No,230
2181007839,1316.0,797,Proposition II (Statutory),Yes,690
2181007839,1316.0,797,Proposition II (Statutory),No,80
2181007839,1316.0,797,Boulder County Ballot Issue 1A,Yes,682
2181007839,1316.0,797,Boulder County Ballot Issue 1A,No,96
2181007839,1316.0,797,Boulder County Ballot Issue 1B,Yes,617
2181007839,1316.0,797,Boulder County Ballot Issue 1B,No,156
2181007839,1316.0,797,City of Boulder Ballot Issue 2A,Yes,556
2181007839,1316.0,797,City of Boulder Ballot Issue 2A,No,217
2181007839,1316.0,797,City of Boulder Ballot Question 2B,Yes,622
2181007839,1316.0,797,City of Boulder Ballot Question 2B,No,99
2181007839,1316.0,797,City of Boulder Ballot Question 302,Yes,463
2181007839,1316.0,797,City of Boulder Ballot Question 302,No,304
2181007840,1794.0,1037,City of Boulder Council Candidates,Terri Brncic,382
2181007840,1794.0,1037,City of Boulder Council Candidates,Jenny Robins,324
2181007840,1794.0,1037,City of Boulder Council Candidates,Aaron Gabriel Neyer,113
2181007840,1794.0,1037,City of Boulder Council Candidates,Jacques Decalo,112
2181007840,1794.0,1037,City of Boulder Council Candidates,Silas Atkins,205
2181007840,1794.0,1037,City of Boulder Council Candidates,Waylon Lewis,270
2181007840,1794.0,1037,City of Boulder Council Candidates,Ryan Schuchard,452
2181007840,1794.0,1037,City of Boulder Council Candidates,Tara Winer,623
2181007840,1794.0,1037,City of Boulder Council Candidates,Tina Marquis,452
2181007840,1794.0,1037,City of Boulder Council Candidates,Taishya Adams,489
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,383
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,421
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,67
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,545
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,177
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,368
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,420
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,81
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,159
2181007840,1794.0,1037,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,550
2181007840,1794.0,1037,Proposition HH (Statutory),Yes,714
2181007840,1794.0,1037,Proposition HH (Statutory),No,292
2181007840,1794.0,1037,Proposition II (Statutory),Yes,904
2181007840,1794.0,1037,Proposition II (Statutory),No,95
2181007840,1794.0,1037,Boulder County Ballot Issue 1A,Yes,917
2181007840,1794.0,1037,Boulder County Ballot Issue 1A,No,97
